,track.name,name,song_id,id
3717,Soran Dussaigne - Roxanne (Live Sessions),,,
3718,Soran Dussaigne - Roxanne (Live Sessions),,,
3719,Soran Dussaigne - Roxanne (Live Sessions),,,
3720,Soran Dussaigne - Roxanne (Live Sessions),,,
3721,Soran Dussaigne - Roxanne (Live Sessions),,,
3722,Soran Dussaigne - Roxanne (Live Sessions),,,
3723,Soran Dussaigne - Roxanne (Live Sessions),,,
3724,Soran Dussaigne - Roxanne (Live Sessions),,,
3725,Soran Dussaigne - Roxanne (Live Sessions),,,
3726,Soran Dussaigne - Roxanne (Live Sessions),,,
3727,Soran Dussaigne - Roxanne (Live Sessions),,,
3728,Soran Dussaigne - Roxanne (Live Sessions),,,
3729,Soran Dussaigne - Roxanne (Live Sessions),,,
3730,Soran Dussaigne - Roxanne (Live Sessions),,,
3731,Soran Dussaigne - Roxanne (Live Sessions),,,
3732,Soran Dussaigne - Roxanne (Live Sessions),,,
3733,Soran Dussaigne - Roxanne (Live Sessions),,,
3734,Soran Dussaigne - Roxanne (Live Sessions),,,
3735,Soran Dussaigne - Roxanne (Live Sessions),,,
3736,Soran Dussaigne - Roxanne (Live Sessions),,,
3737,Soran Dussaigne - Roxanne (Live Sessions),,,
3738,Soran Dussaigne - Roxanne (Live Sessions),,,
3739,Soran Dussaigne - Roxanne (Live Sessions),,,
3740,Soran Dussaigne - Roxanne (Live Sessions),,,
3741,Soran Dussaigne - Roxanne (Live Sessions),,,
3742,Soran Dussaigne - Roxanne (Live Sessions),,,
3743,Soran Dussaigne - Roxanne (Live Sessions),,,
3744,Soran Dussaigne - Roxanne (Live Sessions),,,
3745,Soran Dussaigne - Roxanne (Live Sessions),,,
3746,Soran Dussaigne - Roxanne (Live Sessions),,,
3747,Soran Dussaigne - Roxanne (Live Sessions),,,
3748,Soran Dussaigne - Roxanne (Live Sessions),,,
3749,Soran Dussaigne - Roxanne (Live Sessions),,,
3750,Soran Dussaigne - Roxanne (Live Sessions),,,
3751,Soran Dussaigne - Roxanne (Live Sessions),,,
3752,Soran Dussaigne - Roxanne (Live Sessions),,,
3753,Soran Dussaigne - Roxanne (Live Sessions),,,
3754,Soran Dussaigne - Roxanne (Live Sessions),,,
3755,Soran Dussaigne - Roxanne (Live Sessions),,,
3756,Soran Dussaigne - Roxanne (Live Sessions),,,
3757,Soran Dussaigne - Roxanne (Live Sessions),,,
3758,Soran Dussaigne - Roxanne (Live Sessions),,,
3759,Soran Dussaigne - Roxanne (Live Sessions),,,
3760,Soran Dussaigne - Roxanne (Live Sessions),,,
3761,Soran Dussaigne - Roxanne (Live Sessions),,,
3762,Soran Dussaigne - Roxanne (Live Sessions),,,
3763,Soran Dussaigne - Roxanne (Live Sessions),,,
3764,Soran Dussaigne - Roxanne (Live Sessions),,,
3765,Soran Dussaigne - Roxanne (Live Sessions),,,
3766,Soran Dussaigne - Roxanne (Live Sessions),,,
3767,Soran Dussaigne - Roxanne (Live Sessions),,,
3768,Soran Dussaigne - Roxanne (Live Sessions),,,
3769,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3770,Soran Dussaigne - Roxanne (Live Sessions),General Elektriks,,
3771,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3772,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3773,Soran Dussaigne - Roxanne (Live Sessions),,,
3774,Soran Dussaigne - Roxanne (Live Sessions),Arcade Fire,,
3775,Soran Dussaigne - Roxanne (Live Sessions),,,
3776,Soran Dussaigne - Roxanne (Live Sessions),,,
3777,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3778,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3779,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3780,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3781,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3782,Soran Dussaigne - Roxanne (Live Sessions),The Strokes,,
3783,Soran Dussaigne - Roxanne (Live Sessions),,,
3784,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3785,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3786,Soran Dussaigne - Roxanne (Live Sessions),Arcade Fire,,
3787,Soran Dussaigne - Roxanne (Live Sessions),The Black Keys,,
3788,Soran Dussaigne - Roxanne (Live Sessions),The Black Keys,,
3789,Soran Dussaigne - Roxanne (Live Sessions),The Black Keys,,
3790,Soran Dussaigne - Roxanne (Live Sessions),The Black Keys,,
3791,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3792,Soran Dussaigne - Roxanne (Live Sessions),The Beatles,,
3793,Soran Dussaigne - Roxanne (Live Sessions),WhoMadeWho,,
3794,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3795,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3796,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3797,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3798,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3799,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3800,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3801,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3802,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3803,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3804,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3805,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3806,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3807,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3808,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3809,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3810,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3811,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3812,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3813,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3814,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3815,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3816,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3817,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3818,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3819,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3820,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3821,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3822,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3823,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3824,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3825,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3826,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3827,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3828,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3829,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3830,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3831,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3832,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3833,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3834,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3835,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3836,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3837,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3838,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3839,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3840,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3841,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3842,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3843,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3844,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3845,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3846,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3847,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3848,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3849,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3850,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3851,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3852,Soran Dussaigne - Take Me To Church (Acoustic Cover),General Elektriks,,
3853,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3854,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3855,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3856,Soran Dussaigne - Take Me To Church (Acoustic Cover),Arcade Fire,,
3857,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3858,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3859,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3860,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3861,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3862,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3863,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3864,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Strokes,,
3865,Soran Dussaigne - Take Me To Church (Acoustic Cover),,,
3866,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3867,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3868,Soran Dussaigne - Take Me To Church (Acoustic Cover),Arcade Fire,,
3869,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Black Keys,,
3870,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Black Keys,,
3871,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Black Keys,,
3872,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Black Keys,,
3873,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3874,Soran Dussaigne - Take Me To Church (Acoustic Cover),The Beatles,,
3875,Soran Dussaigne - Take Me To Church (Acoustic Cover),WhoMadeWho,,
3876,Tame Impala - The Less I Know The Better (live),,,
3877,Tame Impala - The Less I Know The Better (live),,,
3878,Tame Impala - The Less I Know The Better (live),,,
3879,Tame Impala - The Less I Know The Better (live),,,
3880,Tame Impala - The Less I Know The Better (live),,,
3881,Tame Impala - The Less I Know The Better (live),,,
3882,Tame Impala - The Less I Know The Better (live),,,
3883,Tame Impala - The Less I Know The Better (live),,,
3884,Tame Impala - The Less I Know The Better (live),,,
3885,Tame Impala - The Less I Know The Better (live),,,
3886,Tame Impala - The Less I Know The Better (live),,,
3887,Tame Impala - The Less I Know The Better (live),,,
3888,Tame Impala - The Less I Know The Better (live),,,
3889,Tame Impala - The Less I Know The Better (live),,,
3890,Tame Impala - The Less I Know The Better (live),,,
3891,Tame Impala - The Less I Know The Better (live),,,
3892,Tame Impala - The Less I Know The Better (live),,,
3893,Tame Impala - The Less I Know The Better (live),,,
3894,Tame Impala - The Less I Know The Better (live),,,
3895,Tame Impala - The Less I Know The Better (live),,,
3896,Tame Impala - The Less I Know The Better (live),,,
3897,Tame Impala - The Less I Know The Better (live),,,
3898,Tame Impala - The Less I Know The Better (live),,,
3899,Tame Impala - The Less I Know The Better (live),,,
3900,Tame Impala - The Less I Know The Better (live),,,
3901,Tame Impala - The Less I Know The Better (live),,,
3902,Tame Impala - The Less I Know The Better (live),,,
3903,Tame Impala - The Less I Know The Better (live),,,
3904,Tame Impala - The Less I Know The Better (live),,,
3905,Tame Impala - The Less I Know The Better (live),,,
3906,Tame Impala - The Less I Know The Better (live),,,
3907,Tame Impala - The Less I Know The Better (live),,,
3908,Tame Impala - The Less I Know The Better (live),,,
3909,Tame Impala - The Less I Know The Better (live),,,
3910,Tame Impala - The Less I Know The Better (live),,,
3911,Tame Impala - The Less I Know The Better (live),,,
3912,Tame Impala - The Less I Know The Better (live),,,
3913,Tame Impala - The Less I Know The Better (live),,,
3914,Tame Impala - The Less I Know The Better (live),,,
3915,Tame Impala - The Less I Know The Better (live),,,
3916,Tame Impala - The Less I Know The Better (live),,,
3917,Tame Impala - The Less I Know The Better (live),,,
3918,Tame Impala - The Less I Know The Better (live),,,
3919,Tame Impala - The Less I Know The Better (live),,,
3920,Tame Impala - The Less I Know The Better (live),,,
3921,Tame Impala - The Less I Know The Better (live),,,
3922,Tame Impala - The Less I Know The Better (live),,,
3923,Tame Impala - The Less I Know The Better (live),,,
3924,Tame Impala - The Less I Know The Better (live),,,
3925,Tame Impala - The Less I Know The Better (live),,,
3926,Tame Impala - The Less I Know The Better (live),,,
3927,Tame Impala - The Less I Know The Better (live),,,
3928,Tame Impala - The Less I Know The Better (live),,,
3929,Tame Impala - The Less I Know The Better (live),,,
3930,Tame Impala - The Less I Know The Better (live),,,
3931,Tame Impala - The Less I Know The Better (live),,,
3932,Tame Impala - The Less I Know The Better (live),,,
3933,Tame Impala - The Less I Know The Better (live),The Beatles,,
3934,Tame Impala - The Less I Know The Better (live),General Elektriks,,
3935,Tame Impala - The Less I Know The Better (live),The Beatles,,
3936,Tame Impala - The Less I Know The Better (live),The Beatles,,
3937,Tame Impala - The Less I Know The Better (live),,,
3938,Tame Impala - The Less I Know The Better (live),Arcade Fire,,
3939,Tame Impala - The Less I Know The Better (live),,,
3940,Tame Impala - The Less I Know The Better (live),,,
3941,Tame Impala - The Less I Know The Better (live),The Beatles,,
3942,Tame Impala - The Less I Know The Better (live),The Beatles,,
3943,Tame Impala - The Less I Know The Better (live),The Beatles,,
3944,Tame Impala - The Less I Know The Better (live),The Beatles,,
3945,Tame Impala - The Less I Know The Better (live),The Beatles,,
3946,Tame Impala - The Less I Know The Better (live),The Strokes,,
3947,Tame Impala - The Less I Know The Better (live),,,
3948,Tame Impala - The Less I Know The Better (live),The Beatles,,
3949,Tame Impala - The Less I Know The Better (live),The Beatles,,
3950,Tame Impala - The Less I Know The Better (live),Arcade Fire,,
3951,Tame Impala - The Less I Know The Better (live),The Black Keys,,
3952,Tame Impala - The Less I Know The Better (live),The Black Keys,,
3953,Tame Impala - The Less I Know The Better (live),The Black Keys,,
3954,Tame Impala - The Less I Know The Better (live),The Black Keys,,
3955,Tame Impala - The Less I Know The Better (live),The Beatles,,
3956,Tame Impala - The Less I Know The Better (live),The Beatles,,
3957,Tame Impala - The Less I Know The Better (live),WhoMadeWho,,
3958,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3959,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3960,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3961,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3962,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3963,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3964,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3965,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3966,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3967,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3968,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3969,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3970,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3971,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3972,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3973,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3974,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3975,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3976,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3977,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3978,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3979,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3980,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3981,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3982,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3983,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3984,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3985,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3986,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3987,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3988,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3989,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3990,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3991,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3992,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3993,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3994,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3995,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3996,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3997,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3998,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
3999,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4000,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4001,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4002,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4003,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4004,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4005,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4006,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4007,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4008,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4009,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4010,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4011,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4012,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4013,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4014,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4015,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,The Beatles,,
4016,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,General Elektriks,,
4017,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,The Beatles,,
4018,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,The Beatles,,
4019,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4020,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,Arcade Fire,,
4021,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
4022,Taylor Swift covers Vance Joy's Riptide in the Live Lounge,,,
